key_count,avg_gap,variance,label
3,0.0016082922617594,3.672480614922177e-07,1
4,0.0061652660369873,6.0950842822649065e-05,1
8,0.249942272901535,0.4302704187832011,1
3,0.002358595530192,1.1684742402293425e-06,1
9,0.0019158787197536,7.733167646541532e-07,1
5,0.0027018070220947,2.7410306756792125e-07,1
6,0.0016597906748453,1.8764805847442605e-07,1
9,0.0018589761522081,1.0731218233918355e-06,1
1,0.0245249271392822,0.0,1
3,0.0077044169108072,4.4339287089517e-05,1
1,0.0275812149047851,0.0,1
6,0.0020283460617065,7.323923938429289e-07,1
3,0.0019791920979817,7.33299518489932e-07,1
3,0.0026663939158121,4.200740489876706e-06,1
5,0.0029051780700683,1.4037555956747385e-07,1
8,0.0049920678138732,0.0001081126054849,1
4,0.0043749213218688,3.427061198379988e-06,1
1,0.0089931488037109,0.0,1
4,0.0022881031036376,1.872223265309003e-09,1
6,0.002252181371053,9.99711662391039e-07,1
3,0.0029462178548177,1.9575432411834804e-06,1
3,0.0023566087086995,2.128684981370397e-07,1
3,0.0020914077758789,2.944899885430156e-07,1
4,0.0025066137313842,7.548718627958806e-07,1
3,0.0016357898712158,1.3625531588938129e-06,1
4,0.0030018687248229,1.7927261062311572e-06,1
3,0.0025654633839925,2.2413744065690687e-07,1
8,0.3137141168117523,0.6673535249311575,1
25,0.0022341346740722,2.1384815085184525e-06,1
51,0.0408178871753169,0.0750148664586173,1
51,0.001225144255395,1.5956717310954474e-06,1
40,0.0497564673423767,0.0858149931512876,1
34,0.0020867516012752,2.0780417265143377e-06,1
69,0.0304833495098611,0.0549034720384133,1
63,0.0332292942773728,0.060477575122149,1
31,0.0019389660127701,2.6780863329035133e-06,1
30,0.0728485107421875,0.1430296292048198,1
29,0.003281938618627,8.636765021203179e-06,1
30,0.0665685733159383,0.1124351051804489,1
21,0.0022283054533458,1.1039786525083702e-05,1
24,0.0034866531689961,4.001347562581575e-05,1
48,0.0433336297671,0.0774278172782412,1
37,0.0558043814994193,0.1047371020100491,1
18,0.0039041439692179,0.0001091661634104,1
26,0.0809629330268273,0.1530834183406774,1
25,0.001956033706665,3.169624960719375e-07,1
